Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMD,AMZN,INTC,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,INTC,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,INTC,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,INTC,MSFT,NVDA,TSLA,AAPL,AMD,AMZN,INTC,MSFT,NVDA,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-15,236.79901123046875,119.95999908447266,223.35000610351562,19.719999313354492,423.188232421875,136.21034240722656,428.2200012207031,237.88411516800545,120.41999816894531,223.57000732421875,19.770000457763672,425.01475491103537,136.42028814155947,429.79998779296875,233.3744970274307,117.45999908447266,220.75,19.170000076293945,415.20709891745935,131.26140794998662,405.6600036621094,233.5835582088168,117.55000305175781,222.8300018310547,19.399999618530273,416.06081709812753,133.6208947252083,409.8999938964844,39832000,38185800,31291300,56306000,19637800,185217300,81375500
2025-01-16,227.23228454589844,118.44000244140625,220.66000366210938,19.670000076293945,421.4708557128906,133.54090881347656,413.82000732421875,236.9383864807084,121.08999633789062,224.64999389648438,19.950000762939453,426.34490420898106,138.7197730168145,424.0,227.0033243432251,118.25,220.30999755859375,19.399999618530273,421.2822749228641,133.46092441099125,409.1300048828125,236.28136958651152,120.23999786376953,224.4199981689453,19.75,425.56071106349873,138.6097963703303,423.489990234375,71759100,29414100,24757300,44898100,15300000,209235600,68335200
2025-01-17,228.94451904296875,121.45999908447266,225.94000244140625,21.489999771118164,425.8883361816406,137.6800079345703,426.5,231.2441159203825,122.73999786376953,226.50999450683594,21.6200008392334,431.29843952552403,138.46982912838536,439.739990234375,227.45127273918456,120.55000305175781,223.0800018310547,20.790000915527344,425.03464825408395,135.4304980750839,419.75,231.0748831620974,120.77999877929688,225.83999633789062,21.260000228881836,430.9112808415576,136.66022586007293,421.5,68488300,35765900,42370100,166483900,26197500,201188800,94991400
2025-01-21,221.6375732421875,122.27999877929688,230.7100067138672,21.770000457763672,425.3621826171875,140.79933166503906,424.07000732421875,223.40955766052627,123.75,231.77999877929688,22.40999984741211,427.74460185190514,141.79911388356058,433.20001220703125,218.39225670760806,121.12000274658203,226.94000244140625,21.75,422.4834247796493,137.0601406758009,406.30999755859375,222.9914505136237,122.38999938964844,228.89999389648438,22.030000686645508,427.04974598441896,139.1296971907641,432.6400146484375,98070400,31578800,39951500,96262200,26085700,197749000,87320900
2025-01-22,222.82223510742188,123.75,235.00999450683594,21.860000610351562,442.9326171875,147.03799438476562,415.1099853515625,223.1109227348787,125.6500015258789,235.44000244140625,22.290000915527344,443.9947588601348,147.7578236263026,428.0,218.80041619812283,121.91000366210938,231.19000244140625,21.56999969482422,432.8072967513622,143.63872531436203,414.5899963378906,218.80041619812283,123.08000183105469,232.02000427246094,21.729999542236328,434.35587089419175,144.6285153116103,416.80999755859375,64126500,35023800,41448200,60972600,27803800,237651400,60963300
2025-01-23,222.6529998779297,123.04000091552734,235.4199981689453,21.56999969482422,443.4388122558594,147.1879425048828,412.3800048828125,226.00782197454978,123.70999908447266,235.52000427246094,21.75,443.4785278251988,147.19793483530896,420.7300109863281,221.29912251598503,120.62999725341797,231.50999450683594,21.350000381469727,438.266972657695,143.68870466698334,408.95001220703125,223.72813912330528,121.43000030517578,234.10000610351562,21.690000534057617,438.76331124507635,145.0184168760411,416.05999755859375,60234800,24921100,26404400,55778200,18389300,155915500,50690600
2025-01-24,221.77694702148438,122.83999633789062,234.85000610351562,20.829999923706055,440.8082580566406,142.58892822265625,406.5799865722656,224.614121166801,125.25,236.39999389648438,21.40999984741211,443.37928850377745,148.93755110518853,418.8800048828125,220.4131202139208,122.2300033569336,232.92999267578125,20.75,438.16773293128523,141.8490991802554,405.7799987792969,223.76794215782238,124.55000305175781,234.5,21.360000610351562,441.9002090925553,148.3376757009225,414.45001220703125,54697900,31570300,25890700,66300600,15549500,234657600,56427100
2025-01-27,228.82508850097656,115.01000213623047,235.4199981689453,20.290000915527344,431.3778076171875,118.39421081542969,397.1499938964844,231.10477141655377,118.08000183105469,235.61000061035156,21.059999465942383,432.01313557520695,128.3720332810038,406.69000244140625,222.9715575076631,112.80000305175781,225.86000061035156,20.139999389648438,420.39880005578783,116.67458414531102,389.0,223.01138591977585,117.80000305175781,226.2100067138672,20.809999465942383,420.90507512895306,124.77282637681094,394.79998779296875,94863400,61067900,49428300,83582100,35647800,818830900,58125500
2025-01-28,237.187255859375,114.16999816894531,238.14999389648438,19.799999237060547,443.92529296875,128.9619140625,398.0899963378906,239.1085741517517,116.1500015258789,241.77000427246094,20.34000015258789,445.0966448918235,128.97190639273322,400.5899963378906,229.77080167884077,112.94999694824219,233.97999572753906,19.739999771118164,428.2211310848717,116.22468308647471,386.5,229.81063008981926,115.18000030517578,234.2899932861328,20.34000015258789,431.4175531471292,121.78346978934897,396.9100036621094,75707600,40554800,41587200,73411400,23491700,579666400,48910700
2025-01-29,238.28231811523438,117.3499984741211,237.07000732421875,19.75,439.0909118652344,123.67305755615234,389.1000061035156,238.78006694024197,118.5199966430664,240.38999938964844,20.079999923706055,443.60761150041753,126.86236527865272,398.5899963378906,232.95639961161774,114.95999908447266,236.14999389648438,19.65999984741211,437.17505205552743,120.02385855553806,384.4800109863281,233.06590496072297,115.7699966430664,239.02000427246094,19.8700008392334,443.41900040059096,126.47245082309266,395.2099914550781,45486100,40199100,26091700,86506800,23581400,467120600,68033600
2025-01-30,236.52027893066406,118.86000061035156,234.63999938964844,20.010000228881836,411.95111083984375,124.62285614013672,400.2799987792969,239.7058683175974,120.44000244140625,237.9499969482422,20.100000381469727,419.7634757332681,124.97277839409357,412.5,236.14200015946125,117.08999633789062,232.22000122070312,19.43000030517578,410.1345248522129,118.07427950119299,384.4100036621094,237.59541819689565,118.52999877929688,237.13999938964844,19.719999313354492,415.7034295288443,123.07319063695674,410.7799987792969,55658300,29788400,32020700,108167000,54586300,392925500,98092900
2025-01-31,234.93743896484375,115.94999694824219,237.67999267578125,19.43000030517578,412.0205993652344,120.04385375976562,404.6000061035156,246.07705979363328,119.56999969482422,240.2899932861328,20.329999923706055,417.60937689111034,127.8221583994493,419.989990234375,232.38896748106293,115.33000183105469,236.41000366210938,19.3799991607666,411.87170384291437,119.16404813082586,401.3399963378906,246.07705979363328,119.13999938964844,236.5,20.100000381469727,415.911907348454,123.75304497053646,401.5299987792969,100959800,40463400,36110200,117081700,34161900,388161100,83283600
2025-02-03,226.98341369628906,114.2699966430664,237.4199981689453,19.3799991607666,407.91094970703125,116.63459777832031,383.67999267578125,230.78622201033428,115.16000366210938,239.25,19.75,412.36806087424213,118.54417785753162,389.1700134277344,224.68381655532258,112.9800033569336,232.89999389648438,18.780000686645508,405.6674894234756,112.98539113939225,374.3599853515625,228.9545099800506,113.87999725341797,234.05999755859375,18.969999313354492,408.5859629677824,114.72501007137596,386.67999267578125,73063300,34586100,37285900,77523100,25679100,371235700,93732100
2025-02-04,231.75184631347656,119.5,242.05999755859375,19.290000915527344,409.3503112792969,118.62416076660156,392.2099914550781,232.08036234711574,119.8499984741211,242.52000427246094,19.530000686645508,410.8889791877868,121.17360082598954,394.0,225.62952690670866,114.79000091552734,238.02999877929688,19.020000457763672,406.739565274027,116.67458088005824,381.3999938964844,226.2268315478868,115.44999694824219,239.00999450683594,19.100000381469727,409.6679752687522,116.93452639047727,382.6300048828125,45067300,69412100,29713800,54098200,20532100,256550000,57072200
2025-02-05,231.42333984375,112.01000213623047,236.1699981689453,19.649999618530273,410.2635803222656,124.80281066894531,378.1700134277344,231.62243633567465,112.08999633789062,238.32000732421875,19.770000457763672,410.7996042139957,124.97277180794829,388.3900146484375,227.24225275297744,106.5,235.1999969482422,18.90999984741211,407.39472859021873,120.73369752398783,375.5299987792969,227.50107667347064,107.61000061035156,237.02000427246094,19.190000534057617,409.33046130378085,121.73347969845142,387.510009765625,39620300,110385200,38727300,66059200,16316700,262230800,57223300
